BCN,Extension,BudgetCenter,Year,Month,Model,POC,SerialNumber,Type,BeginRead,EndRead,Volume,Credits,Debits,UncollectedReason,Source,Comments,Date,ConnectedStatus,Reason
7166976,1,S178,2019,October,,,XKP543193,TotalColorImpressions,24567,24567,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533982,TotalBlackImpressions,1549301,1563249,13948,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP533982,TotalColorImpressions,207805,209031,1226,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP527828,TotalBlackImpressions,571870,571870,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527828,TotalColorImpressions,60688,60688,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,AE7147655,TotalBlackImpressions,126472,126472,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539734,TotalBlackImpressions,1453872,1467228,13356,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP539734,TotalColorImpressions,196733,198712,1979,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535957,TotalBlackImpressions,94637,94637,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535957,TotalColorImpressions,13388,13388,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537524,TotalBlackImpressions,1247619,1247619,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537524,TotalColorImpressions,572176,572176,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537939,TotalBlackImpressions,609853,609853,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537939,TotalColorImpressions,27645,27645,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP538484,TotalColorImpressions,15460,19142,3682,,,,Tactical,High volume confirmed in DDCL 9/24,43724.4065,,
7166976,1,S178,2019,October,,,XKP539285,TotalColorImpressions,34467,34467,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.4116,,
7166976,1,S178,2019,October,,,XKP537681,TotalBlackImpressions,117649,117906,257,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537681,TotalColorImpressions,3906,3906,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP546215,TotalColorImpressions,181495,184933,3438,,,,Tactical,High volume confirmed in DDCL 9/24,43724.40601,,
7166976,1,S178,2019,October,,,VMA558597,TotalBlackImpressions,38636,38636,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558734,TotalBlackImpressions,40941,40941,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP534338,TotalColorImpressions,94309,94309,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP526527,TotalBlackImpressions,844752,844752,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP526527,TotalColorImpressions,37789,37789,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP526060,TotalBlackImpressions,876412,885244,8832,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP526060,TotalColorImpressions,152285,153896,1611,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537321,TotalBlackImpressions,822947,829652,6705,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537321,TotalColorImpressions,96700,98400,1700,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP534377,TotalBlackImpressions,769553,769553,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP534377,TotalColorImpressions,171360,171360,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527824,TotalBlackImpressions,896709,896709,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527824,TotalColorImpressions,113616,113616,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533997,TotalBlackImpressions,285741,285741,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533997,TotalColorImpressions,5268,5268,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533522,TotalBlackImpressions,503405,503405,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533522,TotalColorImpressions,253140,253140,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533611,TotalBlackImpressions,1070192,1184545,114353,,,,DDCL,,43732,,
7166976,1,S178,2019,October,,,XKP533611,TotalColorImpressions,175203,221057,45854,,,,DDCL,,43732,,
7166976,1,S178,2019,October,,,XKP527890,TotalColorImpressions,176507,178132,1625,,,,Tactical,High volume confirmed in DDCL 9/24,43724.41147,,
7166976,1,S178,2019,October,,,XKP533860,TotalBlackImpressions,529019,529019,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533860,TotalColorImpressions,10626,10626,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,AE7147761,TotalBlackImpressions,76895,76895,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537028,TotalBlackImpressions,671686,671686,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537028,TotalColorImpressions,42897,42897,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537000,TotalBlackImpressions,1290639,1298590,7951,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537000,TotalColorImpressions,157998,160355,2357,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536995,TotalBlackImpressions,351601,354072,2471,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536995,TotalColorImpressions,47152,48100,948,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535740,TotalBlackImpressions,1715873,1733475,17602,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535740,TotalColorImpressions,244107,247151,3044,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537210,TotalBlackImpressions,1367699,1367699,0,,,"Not in use, confirmed in System",,Resolved by the system 9/30,43738,,
7166976,1,S178,2019,October,,,XKP545572,TotalColorImpressions,164215,164215,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP548045,TotalBlackImpressions,371501,371501,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP548045,TotalColorImpressions,14900,14900,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557966,TotalBlackImpressions,719466,719466,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557966,TotalColorImpressions,49935,49935,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557764,TotalBlackImpressions,23289,33729,10440,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP557764,TotalColorImpressions,876,1299,423,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,VMA558862,TotalBlackImpressions,26581,26581,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA559034,TotalBlackImpressions,93194,93194,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558736,TotalBlackImpressions,44104,44104,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558092,TotalBlackImpressions,11174,11174,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA559033,TotalBlackImpressions,47281,47281,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558125,TotalBlackImpressions,42264,42264,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558120,TotalBlackImpressions,42441,42441,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558052,TotalBlackImpressions,9511,9511,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558767,TotalBlackImpressions,89956,89956,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA559291,TotalImpressions,48665,48665,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.42831,,
7166976,1,S178,2019,October,,,VMA558093,TotalBlackImpressions,56772,56772,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558141,TotalBlackImpressions,47660,47660,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558186,TotalBlackImpressions,81142,81142,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558783,TotalBlackImpressions,25181,25181,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558733,TotalBlackImpressions,28101,28101,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP552768,TotalBlackImpressions,1064078,1064078,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP528190,TotalBlackImpressions,630301,630301,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP528190,TotalColorImpressions,31119,31119,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP532996,TotalBlackImpressions,966808,975088,8280,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,AE7147458,TotalBlackImpressions,46262,46262,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP530077,TotalBlackImpressions,417915,417915,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP530077,TotalColorImpressions,19962,19962,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527532,TotalBlackImpressions,256799,256799,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527532,TotalColorImpressions,15428,15428,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP532808,TotalBlackImpressions,1094595,1094595,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP532808,TotalColorImpressions,20421,20421,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP526023,TotalBlackImpressions,731338,731338,0,,,No POC available,,High volume could not be confirmed 9/30,43712.654,,
7166976,1,S178,2019,October,,,XKP526023,TotalColorImpressions,10019,10019,0,,,No POC available,,High volume could not be confirmed 9/30,43712.654,,
7166976,1,S178,2019,October,,,XKP537316,TotalColorImpressions,47011,47150,139,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP541554,TotalColorImpressions,41084,41084,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.4131,,
7166976,1,S178,2019,October,,,XKP539261,TotalBlackImpressions,1655580,1667051,11471,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP539261,TotalColorImpressions,168507,171051,2544,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP540762,TotalBlackImpressions,1321829,1321829,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP540762,TotalColorImpressions,234889,234889,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539873,TotalBlackImpressions,1380271,1380271,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539873,TotalColorImpressions,182686,182686,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557620,TotalColorImpressions,4311,4311,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.4062,,
7166976,1,S178,2019,October,,,XKP552515,TotalBlackImpressions,1027244,1040572,13328,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP552515,TotalColorImpressions,134789,138022,3233,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP557666,TotalColorImpressions,15757,15851,94,,,,Tactical,High volume confirmed in DDCL 9/24,43724.41242,,
7166976,1,S178,2019,October,,,XKP542908,TotalColorImpressions,1748,1748,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.40336,,
7166976,1,S178,2019,October,,,XKP540697,TotalBlackImpressions,1212721,1224039,11318,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP540697,TotalColorImpressions,273278,275771,2493,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP541290,TotalBlackImpressions,648718,801912,153194,,,,Tactical,High volume confirmed in DDCL 9/24,43724.85999,,
7166976,1,S178,2019,October,,,XKP541290,TotalColorImpressions,34507,41067,6560,,,,Tactical,High volume confirmed in DDCL 9/24,43724.85999,,
7166976,1,S178,2019,October,,,XKP537014,TotalBlackImpressions,530011,530011,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537014,TotalColorImpressions,27282,27282,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535354,TotalBlackImpressions,323615,323615,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535354,TotalColorImpressions,80748,80748,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535171,TotalBlackImpressions,544288,544288,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535171,TotalColorImpressions,67150,67150,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536990,TotalBlackImpressions,1048365,1055394,7029,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536990,TotalColorImpressions,158425,158600,175,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP532996,TotalColorImpressions,131647,136231,4584,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP527759,TotalBlackImpressions,559766,559766,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP527759,TotalColorImpressions,21811,21811,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKK400508,TotalBlackImpressions,1163988,1179755,15767,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKK400508,TotalColorImpressions,305093,310681,5588,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKK396809,TotalBlackImpressions,1625606,1642220,16614,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKK396809,TotalColorImpressions,245389,258829,13440,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,AE7150071,TotalBlackImpressions,30658,30658,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539452,TotalBlackImpressions,486589,486589,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP552768,TotalColorImpressions,88987,88987,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP548116,TotalBlackImpressions,1023084,1030109,7025,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP548116,TotalColorImpressions,112357,113779,1422,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP539120,TotalBlackImpressions,461975,461975,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP533855,TotalColorImpressions,37236,37236,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.41226,,
7166976,1,S178,2019,October,,,XKP534373,TotalColorImpressions,214264,214264,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP534373,TotalBlackImpressions,845158,845158,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539120,TotalColorImpressions,99151,99151,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536449,TotalBlackImpressions,1205172,1205172,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536449,TotalColorImpressions,206356,206356,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536830,TotalBlackImpressions,571570,577507,5937,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536830,TotalColorImpressions,29935,30948,1013,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537085,TotalBlackImpressions,475041,475041,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537085,TotalColorImpressions,97018,97018,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536448,TotalBlackImpressions,532405,532405,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536448,TotalColorImpressions,29605,29605,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536445,TotalBlackImpressions,1014433,1014433,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536445,TotalColorImpressions,105913,105913,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536301,TotalBlackImpressions,876526,884277,7751,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536301,TotalColorImpressions,223385,227402,4017,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP535746,TotalBlackImpressions,449591,449591,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537056,TotalBlackImpressions,1150784,1150784,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537056,TotalColorImpressions,128435,128435,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536908,TotalBlackImpressions,717384,717384,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP536908,TotalColorImpressions,1164397,1164397,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537210,TotalColorImpressions,109422,109422,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535736,TotalBlackImpressions,1150091,1150091,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP535736,TotalColorImpressions,52626,52626,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,AE7149878,TotalBlackImpressions,62412,62412,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP537035,TotalBlackImpressions,904102,915590,11488,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP537035,TotalColorImpressions,191217,193667,2450,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP536070,TotalColorImpressions,14396,14396,0,,,"Not in use, confirmed in System",0,Zero volume confirmed in DDCL 9/24,43724.40516,,
7166976,1,S178,2019,October,,,AE7147471,TotalBlackImpressions,195708,195708,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP551904,TotalColorImpressions,1517,1604,87,,,,Tactical,High volume confirmed in DDCL 9/24,43720.61127,,
7166976,1,S178,2019,October,,,XKP552785,TotalBlackImpressions,914574,914574,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP552785,TotalColorImpressions,41916,41916,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP557428,TotalBlackImpressions,329725,329725,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539550,TotalBlackImpressions,1183697,1183697,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP539550,TotalColorImpressions,210086,210086,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,XKP548073,TotalBlackImpressions,1073614,1081379,7765,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,XKP548073,TotalColorImpressions,135322,139438,4116,,,,MBR/XSM/XRM,,43732,,
7166976,1,S178,2019,October,,,YHT637276,TotalBlackImpressions,58481,58481,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT199458,TotalBlackImpressions,55144,55144,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT183324,TotalBlackImpressions,159173,159173,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT637311,TotalBlackImpressions,191741,191741,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT200049,TotalBlackImpressions,82080,82080,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT734206,TotalBlackImpressions,22755,22755,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,YHT198488,TotalBlackImpressions,30802,30802,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA554111,TotalBlackImpressions,42295,42295,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
7166976,1,S178,2019,October,,,VMA558094,TotalImpressions,178837,178837,0,,,No POC available,,Not in sources / IMP1 active / No POC available  / No response from SDM for POC contacts 9/30,43738,,
